New york,Graduate Roosevelt Island,New York,"US$20,120",Graduate Junior King Suite,8.9,2022-04-26,2022-05-26,2,2
New york,Courtyard New York Manhattan/Midtown East,"Midtown East, New York","US$20,120",Larger Deluxe King Room with Sofa Bed,8.4,2022-04-26,2022-05-26,2,2
New york,The Pearl Hotel,"Manhattan, New York","US$20,138",Deluxe Queen Room,8.8,2022-04-26,2022-05-26,2,2
New york,The Westin New York at Times Square,"Manhattan, New York","US$20,182","Traditional King, Guest room, 1 King",8.1,2022-04-26,2022-05-26,2,2
New york,Radisson Hotel New York Midtown-Fifth Avenue,"Manhattan, New York","US$20,196",QUEEN BED-BUSINESS CLASS-BREAKFAST-NON SMOKING,7.4,2022-04-26,2022-05-26,2,2
New york,AC Hotel by Marriott New York Times Square,"Manhattan, New York","US$20,430",Standard King Room,8.5,2022-04-26,2022-05-26,2,2
New york,The Jewel Hotel,"Manhattan, New York","US$20,520",Deluxe Room,8.6,2022-04-26,2022-05-26,2,2
New york,Park Terrace Hotel,"Manhattan, New York","US$20,622",Classic Room,9.0,2022-04-26,2022-05-26,2,2
New york,The William,"Murray Hill, New York","US$20,862",Deluxe Queen Room,8.5,2022-04-26,2022-05-26,2,2
New york,citizenM New York Times Square,"Manhattan, New York","US$20,890",King Room,9.0,2022-04-26,2022-05-26,2,2
New york,Archer Hotel New York,"Manhattan, New York","US$21,006",Classic Queen Guest Room With Tub,8.9,2022-04-26,2022-05-26,2,2
New york,Renaissance New York Midtown Hotel,"Manhattan, New York","US$21,252",Standard King Room,8.7,2022-04-26,2022-05-26,2,2
New york,The Gotham Hotel,"Midtown East, New York","US$21,264",Queen Room,8.2,2022-04-26,2022-05-26,2,2
New york,citizenM New York Bowery,"Lower East Side, New York","US$21,300",King Room,9.1,2022-04-26,2022-05-26,2,2
New york,Hotel on Rivington,"Lower East Side, New York","US$21,348",King Studio,8.3,2022-04-26,2022-05-26,2,2
New york,Courtyard New York Manhattan/Midtown West,"Hudson Yards, New York","US$21,394","Guest room, 2 Queen, City view",8.7,2022-04-26,2022-05-26,2,2
New york,The Frederick Hotel Tribeca,"Tribeca, New York","US$22,324",Standard Room,8.3,2022-04-26,2022-05-26,2,2
New york,Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,"Wall Street - Financial District, New York","US$22,460",King Studio,8.6,2022-04-26,2022-05-26,2,2
New york,Ace Hotel New York,"NoMad, New York","US$22,620",Single Room,8.2,2022-04-26,2022-05-26,2,2
New york,Residence Inn by Marriott New York Manhattan/Central Park,"Manhattan, New York","US$22,692",Studio with View,8.6,2022-04-26,2022-05-26,2,2
New york,Bryant Park Hotel,"Manhattan, New York","US$22,880",Superior Queen Room,8.9,2022-04-26,2022-05-26,2,2
New york,Arthouse Hotel,"Upper West Side, New York","US$23,018",Superior King Room,8.4,2022-04-26,2022-05-26,2,2
New york,"voco The Franklin New York, an IHG Hotel","Upper East Side, New York","US$23,340",Standard Room- Non-Smoking,8.3,2022-04-26,2022-05-26,2,2
New york,Mr C Seaport,"Wall Street - Financial District, New York","US$23,464",Deluxe Peck Slip King Room,9.0,2022-04-26,2022-05-26,2,2
New york,W New York - Union Square,"Union Square, New York","US$23,760","Wonderful Guest Room, Guest room, 1 King, City view",8.2,2022-04-26,2022-05-26,2,2
New york,Hyatt Union Square New York,"Union Square, New York","US$23,812",King Room - Courtyard View,8.2,2022-04-26,2022-05-26,2,2
New york,MADE Hotel,"NoMad, New York","US$23,825",Superior King Room,8.8,2022-04-26,2022-05-26,2,2
New york,Courtyard by Marriott New York Manhattan/Central Park,"Manhattan, New York","US$23,840",King Room -  City View ,8.3,2022-04-26,2022-05-26,2,2
New york,LUMA Hotel - Times Square,"Manhattan, New York","US$23,879",Urban King Room with Two King Beds,9.1,2022-04-26,2022-05-26,2,2
New york,The Maritime Hotel,"Chelsea, New York","US$23,891",Superior Queen Room,8.9,2022-04-26,2022-05-26,2,2
New york,Times Square EDITION New York,"Manhattan, New York","US$24,400",Queen Room,8.9,2022-04-26,2022-05-26,2,2
New york,W New York - Times Square,"Manhattan, New York","US$24,788","Wonderful Guest room, 1 King, City view",8.0,2022-04-26,2022-05-26,2,2
New york,Moxy NYC East Village,"East Village, New York","US$24,860","Guest room, 1 Queen",8.4,2022-04-26,2022-05-26,2,2
New york,The Marlton Hotel,"Greenwich Village, New York","US$25,289",Double Room,8.5,2022-04-26,2022-05-26,2,2
New york,NoMo SoHo,"SoHo, New York","US$25,400",Classic King,7.9,2022-04-26,2022-05-26,2,2
New york,Iroquois New York Times Square,"Manhattan, New York","US$25,756",Queen Room - Disability Access,8.6,2022-04-26,2022-05-26,2,2
New york,Soho Grand Hotel,"SoHo, New York","US$25,888",Deluxe King Room,8.4,2022-04-26,2022-05-26,2,2
New york,Hotel Elysee by Library Hotel Collection,"Midtown East, New York","US$26,447",Deluxe King Room,8.8,2022-04-26,2022-05-26,2,2
New york,"Le Meridien New York, Central Park","Manhattan, New York","US$27,720","Guest Room, 1 King, European Style Cozy King",7.3,2022-04-26,2022-05-26,2,2
New york,Merrion Row Hotel and Public House,"Manhattan, New York","US$29,372",Deluxe Queen Room,9.3,2022-04-26,2022-05-26,2,2
New york,Walker Hotel Greenwich Village,"Greenwich Village, New York","US$29,856",Queen Room (The Grove) ,8.5,2022-04-26,2022-05-26,2,2
New york,Refinery Hotel - New York,"Manhattan, New York","US$31,000",Studio King Room,8.6,2022-04-26,2022-05-26,2,2
New york,The Kimberly Hotel &amp; Suites,"Midtown East, New York","US$32,400",Luxury One-Bedroom Suite with Two Double Beds,9.1,2022-04-26,2022-05-26,2,2
New york,Michelangelo Hotel,"Manhattan, New York","US$32,691",Junior King Suite,8.5,2022-04-26,2022-05-26,2,2
New york,Massive 1600ft TriBeCa Townhouse - Luxury and Spacious,"Tribeca, New York","US$35,288",Two-Bedroom Apartment,0.0,2022-04-26,2022-05-26,2,2
New york,1 Hotel Central Park,"Manhattan, New York","US$36,088",Queen Room,8.6,2022-04-26,2022-05-26,2,2
